,Word,Lemma,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
13269,humph,humph,19,13,0.37254901960784315,8.15,3.11,0.6842105263157895
13270,humpy,humpy,20,13,0.058823529411764705,10.23,4.0,0.65
13271,humungous,humungous,19,18,0.11764705882352941,8.44,2.53,0.9473684210526315
13272,hunch,hunch,20,19,7.509803921568627,8.68,3.68,0.95
13273,hunchback,hunchback,19,19,0.9803921568627451,8.63,2.52,1.0
13274,hundred,hundred,19,19,78.72549019607843,5.47,1.9,1.0
13275,hundredweight,hundredweight,19,10,0.0196078431372549,13.2,3.52,0.5263157894736842
13276,hunger,hunger,18,18,5.882352941176471,6.06,2.46,1.0
13277,hungry,hungry,19,19,77.07843137254902,3.63,1.5,1.0
13278,hunk,hunk,19,18,5.1568627450980395,8.33,3.43,0.9473684210526315
13279,hunker,hunker,18,14,0.3333333333333333,10.64,3.3,0.7777777777777778
13280,hunky,hunky,19,19,0.8235294117647058,9.74,2.77,1.0
13281,hunt,hunt,18,18,25.862745098039216,6.06,2.01,1.0
13282,hunter,hunter,21,21,18.352941176470587,6.53077,1.76,1.0
13283,hunting,hunt,19,19,21.19607843137255,7.26,4.52,1.0
13284,huntress,huntress,19,17,0.39215686274509803,12.06,4.63,0.8947368421052632
13285,huntsman,huntsman,19,17,0.0784313725490196,10.76,3.7,0.8947368421052632
13286,hurdle,hurdle,20,20,0.7254901960784313,8.75,2.88,1.0
13287,hurdler,hurdler,19,18,0.0196078431372549,9.22,3.0,0.9473684210526315
13288,hurl,hurl,18,17,1.3529411764705883,8.06,2.75,0.9444444444444444
13289,hurrah,hurrah,22,20,2.3529411764705883,9.461445,3.69,0.9090909090909091
13290,hurray,hurray,21,21,1.6862745098039216,5.251930000000001,2.68,1.0
13291,hurricane,hurricane,20,20,8.764705882352942,7.35,2.16,1.0
13292,hurry,hurry,18,18,173.64705882352942,4.44,1.85,1.0
13293,hurt,hurt,19,19,246.35294117647058,4.0,1.45,1.0
13294,hurtful,hurtful,20,20,1.1372549019607843,7.75,4.14,1.0
13295,hurtle,hurtle,20,19,0.0196078431372549,10.84,4.11,0.95
13296,husband,husband,19,19,194.80392156862746,5.53,2.27,1.0
13297,husbandry,husbandry,18,18,0.19607843137254902,13.0,4.0,1.0
13298,hush,hush,22,22,7.607843137254902,4.441998,1.88,1.0
13299,hushed,hush,19,19,0.49019607843137253,7.21,2.64,1.0
13300,husk,husk,19,19,0.4117647058823529,8.63,3.3,1.0
13301,husky,husky,19,19,1.588235294117647,10.21,3.55,1.0
13302,hussar,hussar,19,4,0.0196078431372549,14.75,4.27,0.21052631578947367
13303,hussy,hussy,18,17,1.2352941176470589,12.0,3.37,0.9444444444444444
13304,hustings,husting,18,3,0.11764705882352941,14.67,2.89,0.16666666666666666
13305,hustle,hustle,18,18,7.882352941176471,9.72,3.69,1.0
13306,hustler,hustler,19,19,2.9607843137254903,12.74,3.19,1.0
13307,hut,hut,20,20,13.215686274509803,8.1,2.49,1.0
13308,hutch,hutch,20,19,3.607843137254902,10.569773000000001,5.03,0.95
13310,huzza,huzza,21,8,0.0196078431372549,11.7527,4.84,0.38095238095238093
13311,hyacinth,hyacinth,19,16,0.4117647058823529,14.56,5.06,0.8421052631578947
13312,hyaline,hyaline,19,10,0.0196078431372549,13.7,3.09,0.5263157894736842
13313,hybrid,hybrid,20,20,2.0392156862745097,14.3,4.51,1.0
13314,hybridization,hybridization,18,17,0.0392156862745098,14.88,3.48,0.9444444444444444
13315,hydrangea,hydrangea,19,15,0.1568627450980392,13.2,4.48,0.7894736842105263
13316,hydrant,hydrant,18,18,1.0196078431372548,6.89,2.89,1.0
13317,hydrate,hydrate,18,18,0.49019607843137253,10.22,2.94,1.0
13318,hydration,hydration,18,18,0.13725490196078433,12.72,3.2,1.0
13319,hydraulic,hydraulic,20,20,1.1372549019607843,12.95,2.33,1.0
13320,hydraulics,hydraulic,19,17,0.5490196078431373,14.06,4.62,0.8947368421052632
13321,hydrazine,hydrazine,18,10,0.21568627450980393,16.4,2.99,0.5555555555555556
13322,hydro,hydro,19,18,0.2549019607843137,10.56,3.45,0.9473684210526315
13323,hydrocarbon,hydrocarbon,18,15,0.11764705882352941,14.67,2.13,0.8333333333333334
13324,hydrocephalic,hydrocephalic,20,11,0.0392156862745098,16.91,2.07,0.55
13325,hydrocephalus,hydrocephalus,19,9,0.0392156862745098,15.78,4.68,0.47368421052631576
13326,hydrochloric,hydrochloric,19,19,0.29411764705882354,14.26,2.1,1.0
13327,hydrochloride,hydrochloride,19,19,0.13725490196078433,13.95,3.31,1.0
13328,hydrochlorothiazide,hydrochlorothiazide,18,9,0.0392156862745098,17.67,2.83,0.5
13329,hydrocortisone,hydrocortisone,18,15,0.058823529411764705,14.33,4.69,0.8333333333333334
13330,hydrocyanic,hydrocyanic,20,4,0.09803921568627451,17.5,1.91,0.2
13331,hydrodynamic,hydrodynamic,18,17,0.0196078431372549,14.88,2.71,0.9444444444444444
13332,hydrodynamics,hydrodynamic,19,14,0.0196078431372549,16.36,3.65,0.7368421052631579
13333,hydroelectric,hydroelectric,18,18,0.09803921568627451,14.78,3.19,1.0
13334,hydrofluoric,hydrofluoric,18,17,0.09803921568627451,14.47,3.08,0.9444444444444444
13335,hydrofoil,hydrofoil,21,13,0.0196078431372549,14.92,3.77,0.6190476190476191
13336,hydrogen,hydrogen,20,20,2.6666666666666665,11.0,2.73,1.0
13337,hydrogenated,hydrogenate,20,20,0.13725490196078433,14.6,3.49,1.0
13338,hydrogenation,hydrogenation,19,16,0.0196078431372549,14.69,3.0,0.8421052631578947
13339,hydrographic,hydrographic,19,9,0.0196078431372549,11.11,3.02,0.47368421052631576
13340,hydrology,hydrology,18,15,0.0196078431372549,14.87,2.92,0.8333333333333334
13341,hydrolytic,hydrolytic,18,7,0.058823529411764705,16.43,0.98,0.3888888888888889
13342,hydrometeor,hydrometeor,19,10,0.0196078431372549,16.4,3.34,0.5263157894736842
13344,hydrophobia,hydrophobia,18,17,0.0784313725490196,14.12,2.62,0.9444444444444444
13345,hydrophone,hydrophone,21,12,0.11764705882352941,15.08,3.6,0.5714285714285714
13346,hydroplane,hydroplane,20,20,0.0196078431372549,12.8,3.97,1.0
13347,hydroponic,hydroponic,19,17,0.23529411764705882,15.18,4.2,0.8947368421052632
13348,hydroponics,hydroponic,20,15,0.39215686274509803,16.93,3.13,0.75
13349,hydrosulfide,hydrosulfide,21,16,0.0196078431372549,15.38,4.99,0.7619047619047619
13350,hydrotherapy,hydrotherapy,18,16,0.1568627450980392,14.06,3.57,0.8888888888888888
13351,hydrothermal,hydrothermal,20,19,0.19607843137254902,14.0,4.06,0.95
13352,hydrous,hydrous,20,12,0.0196078431372549,13.25,4.22,0.6
13353,hydroxide,hydroxide,19,17,0.1568627450980392,12.12,2.45,0.8947368421052632
13354,hydrozoa,hydrozoa,20,4,0.058823529411764705,12.75,5.91,0.2
13355,hyena,hyena,18,18,1.411764705882353,6.61,2.0,1.0
13356,hygiene,hygiene,21,21,2.1176470588235294,9.0,2.63,1.0
13357,hygienic,hygienic,20,20,0.5294117647058824,11.45,2.87,1.0
13358,hygienist,hygienist,19,19,0.6274509803921569,9.84,2.46,1.0
13359,hymen,hyman,19,16,0.49019607843137253,13.81,2.74,0.8421052631578947
13360,hymenoptera,hymenoptera,18,8,0.0196078431372549,15.25,5.37,0.4444444444444444
13361,hymn,hymn,21,20,1.6274509803921569,7.5,2.21,0.9523809523809523
13362,hymnal,hymnal,18,13,0.09803921568627451,8.31,2.29,0.7222222222222222
13364,hyoid,hyoid,19,3,0.11764705882352941,11.0,5.0,0.15789473684210525
13365,hype,hype,19,19,1.6274509803921569,11.0,3.53,1.0
13366,hyper,hyper,19,19,0.8823529411764706,8.05,3.57,1.0
13367,hyperacidity,hyperacidity,18,15,0.058823529411764705,14.47,4.1,0.8333333333333334
13368,hyperactive,hyperactive,18,18,0.39215686274509803,12.44,3.76,1.0
13369,hyperactivity,hyperactivity,19,19,0.09803921568627451,11.16,3.24,1.0
13370,hyperbaric,hyperbaric,19,11,0.0392156862745098,15.73,3.93,0.5789473684210527
13371,hyperbole,hyperbole,19,18,0.21568627450980393,12.94,2.65,0.9473684210526315
13372,hyperbolic,hyperbolic,18,16,0.13725490196078433,15.19,2.43,0.8888888888888888
13374,hypercholesterolemia,hypercholesterolemia,22,7,0.0196078431372549,17.0,4.16,0.3181818181818182
13375,hypercritical,hypercritical,19,17,0.058823529411764705,13.82,1.94,0.8947368421052632
13376,hyperemia,hyperemia,20,10,0.0196078431372549,14.5,3.66,0.5
13377,hyperemic,hyperemic,19,3,0.0196078431372549,14.33,2.08,0.15789473684210525
13378,hyperglycemic,hyperglycemic,21,20,0.0392156862745098,16.65,4.02,0.9523809523809523
13379,hyperinflation,hyperinflation,20,14,0.0196078431372549,17.43,4.42,0.7
13380,hyperkinetic,hyperkinetic,19,16,0.0196078431372549,13.62,3.34,0.8421052631578947
13381,hyperparathyroidism,hyperparathyroidism,20,9,0.058823529411764705,19.11,3.66,0.45
13382,hyperplasia,hyperplasia,19,11,0.0196078431372549,17.09,4.37,0.5789473684210527
13383,hypersensitive,hypersensitive,20,20,0.21568627450980393,13.6,3.47,1.0
13384,hypersensitivity,hypersensitivity,18,18,0.0196078431372549,13.89,2.65,1.0
13385,hypersexual,hypersexual,20,17,0.0196078431372549,17.53,3.94,0.85
13386,hypersonic,hypersonic,20,14,0.0392156862745098,13.57,5.69,0.7
13387,hyperspace,hyperspace,19,15,0.5490196078431373,15.2,4.46,0.7894736842105263
13388,hypertension,hypertension,18,18,0.5882352941176471,16.28,4.16,1.0
13389,hypertensive,hypertensive,19,18,0.23529411764705882,17.17,4.25,0.9473684210526315
13390,hyperthermia,hyperthermia,18,17,0.0196078431372549,10.94,2.95,0.9444444444444444
13391,hyperthyroid,hyperthyroid,19,17,0.0392156862745098,18.12,2.74,0.8947368421052632
13392,hypertonic,hypertonic,19,11,0.058823529411764705,14.91,2.3,0.5789473684210527
13393,hypertrophic,hypertrophic,18,13,0.058823529411764705,15.92,2.1,0.7222222222222222
13394,hypertrophied,hypertrophy,19,12,0.0196078431372549,17.67,2.93,0.631578947368421
13395,hypertrophy,hypertrophy,19,9,0.0196078431372549,15.0,2.92,0.47368421052631576
13396,hypervelocity,hypervelocity,19,16,0.0196078431372549,14.69,2.63,0.8421052631578947
13397,hyperventilate,hyperventilate,19,18,0.5294117647058824,11.56,3.4,0.9473684210526315
13398,hyperventilation,hyperventilation,19,19,0.11764705882352941,10.79,3.21,1.0
13399,hyphen,hyphen,19,19,0.21568627450980393,8.53,1.74,1.0
13400,hyphenate,hyphenate,19,18,0.13725490196078433,11.33,3.05,0.9473684210526315
13401,hyphenated,hyphenate,18,16,0.13725490196078433,9.94,2.11,0.8888888888888888
13402,hyphenation,hyphenation,20,18,0.0196078431372549,10.0,2.47,0.9
13403,hypnosis,hypnosis,18,18,1.9803921568627452,9.44,2.23,1.0
13404,hypnotherapist,hypnotherapist,19,19,0.1568627450980392,13.37,3.95,1.0
13405,hypnotherapy,hypnotherapy,19,19,0.1568627450980392,13.47,2.61,1.0
13406,hypnotic,hypnotic,21,20,1.3137254901960784,11.7,3.18,0.9523809523809523
13407,hypnotism,hypnotism,19,19,0.29411764705882354,10.32,3.15,1.0
13408,hypnotist,hypnotist,20,20,0.803921568627451,10.3,2.85,1.0
13409,hypnotize,hypnotize,19,19,0.6078431372549019,9.89,3.3,1.0
13410,hypo,hypo,18,15,0.3137254901960784,11.13,3.68,0.8333333333333334
13411,hypoallergenic,hypoallergenic,19,19,0.1568627450980392,13.37,4.07,1.0
13412,hypochlorite,hypochlorite,18,12,0.09803921568627451,13.5,3.63,0.6666666666666666
13413,hypochondria,hypochondria,20,17,0.1568627450980392,13.29,3.77,0.85
13414,hypochondriac,hypochondriac,18,18,0.39215686274509803,12.22,3.35,1.0
13415,hypocrisy,hypocrisy,19,17,1.6470588235294117,14.0,3.41,0.8947368421052632
13416,hypocrite,hypocrite,20,20,3.2549019607843137,11.65,3.96,1.0
13417,hypocritical,hypocritical,20,19,1.2549019607843137,10.63,2.77,0.95
13418,hypodermic,hypodermic,19,17,0.6666666666666666,13.06,3.73,0.8947368421052632
13419,hypodermis,hypodermis,19,17,0.0196078431372549,14.53,2.96,0.8947368421052632
13420,hypoglycemia,hypoglycemia,20,18,0.11764705882352941,15.67,3.96,0.9
